avert_true,avert_m1,avert_m3,nsam,lag,seed,deterministic
28752,25631,27971,1000000,14,7828,FALSE
28073,25824,28188,1000000,14,7829,FALSE
28188,25811,28179,1000000,14,7830,FALSE
28291,25777,28142,1000000,14,7831,FALSE
28188,25809,28173,1000000,14,7832,FALSE
28304,25780,28144,1000000,14,7833,FALSE
28669,25629,27963,1000000,14,7834,FALSE
27867,25886,28250,1000000,14,7835,FALSE
28448,25739,28102,1000000,14,7836,FALSE
28340,25769,28135,1000000,14,7837,FALSE
28643,25662,28007,1000000,14,7838,FALSE
28377,25772,28148,1000000,14,7839,FALSE
28368,25744,28098,1000000,14,7840,FALSE
28365,25750,28106,1000000,14,7841,FALSE
27642,25965,28348,1000000,14,7842,FALSE
27769,25922,28296,1000000,14,7843,FALSE
28123,25834,28202,1000000,14,7844,FALSE
28029,25853,28223,1000000,14,7845,FALSE
28040,25847,28217,1000000,14,7846,FALSE
27992,25860,28224,1000000,14,7847,FALSE
28406,25744,28102,1000000,14,7848,FALSE
28039,25839,28205,1000000,14,7849,FALSE
27803,25902,28271,1000000,14,7850,FALSE
28030,25862,28237,1000000,14,7851,FALSE
28478,25717,28069,1000000,14,7852,FALSE
28022,25850,28218,1000000,14,7853,FALSE
28008,25859,28229,1000000,14,7854,FALSE
27955,25867,28237,1000000,14,7855,FALSE
28212,25800,28165,1000000,14,7856,FALSE
28248,25796,28163,1000000,14,7857,FALSE
27679,25953,28330,1000000,14,7858,FALSE
28432,25737,28099,1000000,14,7859,FALSE
27396,26008,28388,1000000,14,7860,FALSE
28099,25820,28179,1000000,14,7861,FALSE
27774,25946,28337,1000000,14,7862,FALSE
28581,25696,28050,1000000,14,7863,FALSE
27763,25924,28306,1000000,14,7864,FALSE
27524,25965,28333,1000000,14,7865,FALSE
28955,25585,27924,1000000,14,7866,FALSE
29040,25558,27895,1000000,14,7867,FALSE
27613,25950,28321,1000000,14,7868,FALSE
28503,25729,28090,1000000,14,7869,FALSE
28290,25770,28130,1000000,14,7870,FALSE
28229,25793,28157,1000000,14,7871,FALSE
27627,25957,28334,1000000,14,7872,FALSE
28545,25712,28074,1000000,14,7873,FALSE
28181,25799,28164,1000000,14,7874,FALSE
27947,25877,28252,1000000,14,7875,FALSE
28502,25716,28071,1000000,14,7876,FALSE
28178,25794,28154,1000000,14,7877,FALSE
28132,25811,28173,1000000,14,7878,FALSE
28218,25786,28145,1000000,14,7879,FALSE
27660,25961,28347,1000000,14,7880,FALSE
28636,25669,28018,1000000,14,7881,FALSE
28205,25798,28160,1000000,14,7882,FALSE
28140,25816,28180,1000000,14,7883,FALSE
28926,25595,27937,1000000,14,7884,FALSE
28406,25750,28112,1000000,14,7885,FALSE
28502,25705,28056,1000000,14,7886,FALSE
27756,25921,28295,1000000,14,7887,FALSE
28097,25832,28201,1000000,14,7888,FALSE
28550,25711,28072,1000000,14,7889,FALSE
28059,25853,28230,1000000,14,7890,FALSE
27988,25853,28219,1000000,14,7891,FALSE
28362,25735,28080,1000000,14,7892,FALSE
28230,25806,28179,1000000,14,7893,FALSE
27659,25967,28357,1000000,14,7894,FALSE
27966,25874,28254,1000000,14,7895,FALSE
27924,25856,28221,1000000,14,7896,FALSE
28325,25760,28119,1000000,14,7897,FALSE
27747,25936,28318,1000000,14,7898,FALSE
27951,25866,28238,1000000,14,7899,FALSE
28045,25831,28193,1000000,14,7900,FALSE
28225,25808,28180,1000000,14,7901,FALSE
28037,25848,28221,1000000,14,7902,FALSE
28435,25723,28074,1000000,14,7903,FALSE
28184,25793,28152,1000000,14,7904,FALSE
27887,25880,28249,1000000,14,7905,FALSE
27937,25864,28225,1000000,14,7906,FALSE
28006,25850,28215,1000000,14,7907,FALSE
28263,25780,28141,1000000,14,7908,FALSE
27659,25934,28302,1000000,14,7909,FALSE
28163,25812,28180,1000000,14,7910,FALSE
27798,25927,28316,1000000,14,7911,FALSE
28568,25703,28059,1000000,14,7912,FALSE
28133,25797,28147,1000000,14,7913,FALSE
27686,25925,28294,1000000,14,7914,FALSE
27976,25847,28209,1000000,14,7915,FALSE
28040,25857,28230,1000000,14,7916,FALSE
28074,25841,28215,1000000,14,7917,FALSE
28204,25816,28192,1000000,14,7918,FALSE
28160,25824,28198,1000000,14,7919,FALSE
28323,25787,28164,1000000,14,7920,FALSE
27523,25993,28381,1000000,14,7921,FALSE
28028,25861,28235,1000000,14,7922,FALSE
27906,25871,28242,1000000,14,7923,FALSE
28689,25682,28048,1000000,14,7924,FALSE
27956,25875,28252,1000000,14,7925,FALSE
28166,25816,28191,1000000,14,7926,FALSE
27827,25902,28271,1000000,14,7927,FALSE
27921,25867,28234,1000000,14,7928,FALSE
28430,25755,28126,1000000,14,7929,FALSE
27881,25890,28263,1000000,14,7930,FALSE
28072,25834,28206,1000000,14,7931,FALSE
28233,25782,28139,1000000,14,7932,FALSE
28020,25849,28218,1000000,14,7933,FALSE
28537,25706,28059,1000000,14,7934,FALSE
27765,25920,28297,1000000,14,7935,FALSE
27830,25906,28284,1000000,14,7936,FALSE
27842,25902,28279,1000000,14,7937,FALSE
28702,25665,28018,1000000,14,7938,FALSE
28093,25810,28165,1000000,14,7939,FALSE
28211,25788,28146,1000000,14,7940,FALSE
28554,25714,28078,1000000,14,7941,FALSE
28196,25793,28153,1000000,14,7942,FALSE
27817,25904,28279,1000000,14,7943,FALSE
27988,25861,28229,1000000,14,7944,FALSE
28136,25814,28180,1000000,14,7945,FALSE
28156,25812,28179,1000000,14,7946,FALSE
28295,25763,28120,1000000,14,7947,FALSE
28475,25727,28083,1000000,14,7948,FALSE
27859,25903,28279,1000000,14,7949,FALSE
27615,25969,28356,1000000,14,7950,FALSE
28417,25732,28089,1000000,14,7951,FALSE
27970,25866,28237,1000000,14,7952,FALSE
28282,25779,28144,1000000,14,7953,FALSE
28298,25783,28157,1000000,14,7954,FALSE
28270,25797,28168,1000000,14,7955,FALSE
28373,25739,28090,1000000,14,7956,FALSE
28257,25795,28163,1000000,14,7957,FALSE
28152,25812,28178,1000000,14,7958,FALSE
28007,25864,28243,1000000,14,7959,FALSE
27967,25861,28230,1000000,14,7960,FALSE
28341,25753,28113,1000000,14,7961,FALSE
28519,25736,28106,1000000,14,7962,FALSE
28266,25784,28149,1000000,14,7963,FALSE
28010,25842,28202,1000000,14,7964,FALSE
27931,25881,28255,1000000,14,7965,FALSE
28628,25682,28039,1000000,14,7966,FALSE
28466,25732,28094,1000000,14,7967,FALSE
28387,25730,28080,1000000,14,7968,FALSE
28009,25859,28231,1000000,14,7969,FALSE
27917,25873,28241,1000000,14,7970,FALSE
28197,25808,28178,1000000,14,7971,FALSE
27369,26044,28436,1000000,14,7972,FALSE
28503,25706,28050,1000000,14,7973,FALSE
28052,25849,28223,1000000,14,7974,FALSE
28266,25778,28139,1000000,14,7975,FALSE
28203,25800,28165,1000000,14,7976,FALSE
28224,25791,28150,1000000,14,7977,FALSE
27958,25870,28243,1000000,14,7978,FALSE
28213,25783,28136,1000000,14,7979,FALSE
28451,25715,28062,1000000,14,7980,FALSE
27500,26012,28404,1000000,14,7981,FALSE
28380,25746,28104,1000000,14,7982,FALSE
28199,25791,28152,1000000,14,7983,FALSE
28700,25662,28010,1000000,14,7984,FALSE
28357,25769,28137,1000000,14,7985,FALSE
28400,25745,28106,1000000,14,7986,FALSE
27863,25886,28246,1000000,14,7987,FALSE
28211,25791,28147,1000000,14,7988,FALSE
28547,25704,28056,1000000,14,7989,FALSE
28318,25777,28141,1000000,14,7990,FALSE
28369,25743,28098,1000000,14,7991,FALSE
28583,25691,28043,1000000,14,7992,FALSE
28936,25594,27939,1000000,14,7993,FALSE
28527,25709,28066,1000000,14,7994,FALSE
28083,25824,28184,1000000,14,7995,FALSE
27952,25867,28235,1000000,14,7996,FALSE
28669,25658,28007,1000000,14,7997,FALSE
28551,25696,28048,1000000,14,7998,FALSE
28061,25840,28208,1000000,14,7999,FALSE
27797,25901,28266,1000000,14,8000,FALSE
28122,25830,28202,1000000,14,8001,FALSE
28058,25817,28174,1000000,14,8002,FALSE
28101,25835,28204,1000000,14,8003,FALSE
28027,25865,28244,1000000,14,8004,FALSE
28114,25835,28211,1000000,14,8005,FALSE
28076,25827,28192,1000000,14,8006,FALSE
27702,25936,28309,1000000,14,8007,FALSE
27866,25875,28240,1000000,14,8008,FALSE
28616,25674,28020,1000000,14,8009,FALSE
28222,25791,28154,1000000,14,8010,FALSE
27941,25874,28248,1000000,14,8011,FALSE
28077,25829,28199,1000000,14,8012,FALSE
27889,25878,28244,1000000,14,8013,FALSE
28332,25769,28131,1000000,14,8014,FALSE
27982,25843,28203,1000000,14,8015,FALSE
28268,25787,28151,1000000,14,8016,FALSE
28013,25856,28227,1000000,14,8017,FALSE
27960,25876,28252,1000000,14,8018,FALSE
28399,25745,28106,1000000,14,8019,FALSE
28430,25757,28126,1000000,14,8020,FALSE
28204,25797,28160,1000000,14,8021,FALSE
28083,25831,28199,1000000,14,8022,FALSE
28710,25651,27994,1000000,14,8023,FALSE
28081,25825,28189,1000000,14,8024,FALSE
27637,25952,28327,1000000,14,8025,FALSE
27891,25885,28257,1000000,14,8026,FALSE
27412,26022,28410,1000000,14,8027,FALSE
28222,25800,28168,1000000,14,8028,FALSE
28087,25812,28165,1000000,14,8029,FALSE
28522,25696,28041,1000000,14,8030,FALSE
28561,25703,28065,1000000,14,8031,FALSE
28199,25805,28171,1000000,14,8032,FALSE
28240,25791,28157,1000000,14,8033,FALSE
28708,25666,28022,1000000,14,8034,FALSE
28397,25722,28066,1000000,14,8035,FALSE
28058,25845,28218,1000000,14,8036,FALSE
27647,25956,28330,1000000,14,8037,FALSE
28021,25855,28228,1000000,14,8038,FALSE
27758,25919,28296,1000000,14,8039,FALSE
28284,25780,28143,1000000,14,8040,FALSE
28604,25678,28022,1000000,14,8041,FALSE
28438,25724,28077,1000000,14,8042,FALSE
28175,25810,28175,1000000,14,8043,FALSE
28000,25861,28235,1000000,14,8044,FALSE
28947,25587,27931,1000000,14,8045,FALSE
27959,25873,28249,1000000,14,8046,FALSE
28007,25868,28245,1000000,14,8047,FALSE
27876,25895,28272,1000000,14,8048,FALSE
28409,25738,28093,1000000,14,8049,FALSE
28131,25816,28182,1000000,14,8050,FALSE
27953,25872,28244,1000000,14,8051,FALSE
28919,25594,27940,1000000,14,8052,FALSE
28090,25830,28202,1000000,14,8053,FALSE
27741,25918,28288,1000000,14,8054,FALSE
28207,25800,28163,1000000,14,8055,FALSE
28029,25846,28216,1000000,14,8056,FALSE
27831,25898,28268,1000000,14,8057,FALSE
28403,25733,28083,1000000,14,8058,FALSE
28758,25644,27991,1000000,14,8059,FALSE
28384,25728,28076,1000000,14,8060,FALSE
28572,25687,28036,1000000,14,8061,FALSE
28631,25666,28016,1000000,14,8062,FALSE
27898,25894,28271,1000000,14,8063,FALSE
28246,25786,28147,1000000,14,8064,FALSE
27950,25854,28221,1000000,14,8065,FALSE
28362,25769,28137,1000000,14,8066,FALSE
27887,25882,28254,1000000,14,8067,FALSE
28431,25743,28103,1000000,14,8068,FALSE
28242,25797,28167,1000000,14,8069,FALSE
27603,25959,28339,1000000,14,8070,FALSE
27882,25881,28251,1000000,14,8071,FALSE
28060,25834,28198,1000000,14,8072,FALSE
28142,25819,28185,1000000,14,8073,FALSE
28335,25767,28130,1000000,14,8074,FALSE
27782,25937,28322,1000000,14,8075,FALSE
28858,25622,27969,1000000,14,8076,FALSE
28684,25643,27981,1000000,14,8077,FALSE
28400,25754,28120,1000000,14,8078,FALSE
28196,25804,28166,1000000,14,8079,FALSE
27934,25876,28248,1000000,14,8080,FALSE
28217,25775,28134,1000000,14,8081,FALSE
28292,25767,28122,1000000,14,8082,FALSE
27821,25913,28287,1000000,14,8083,FALSE
28780,25627,27970,1000000,14,8084,FALSE
28127,25813,28176,1000000,14,8085,FALSE
27984,25854,28223,1000000,14,8086,FALSE
28532,25692,28040,1000000,14,8087,FALSE
28028,25852,28228,1000000,14,8088,FALSE
28077,25827,28186,1000000,14,8089,FALSE
28427,25730,28084,1000000,14,8090,FALSE
28291,25762,28117,1000000,14,8091,FALSE
27731,25940,28321,1000000,14,8092,FALSE
28051,25824,28187,1000000,14,8093,FALSE
27963,25880,28261,1000000,14,8094,FALSE
28102,25832,28200,1000000,14,8095,FALSE
27900,25877,28245,1000000,14,8096,FALSE
28132,25810,28172,1000000,14,8097,FALSE
27952,25878,28253,1000000,14,8098,FALSE
28030,25851,28222,1000000,14,8099,FALSE
28432,25742,28105,1000000,14,8100,FALSE
28303,25763,28120,1000000,14,8101,FALSE
28219,25775,28128,1000000,14,8102,FALSE
28606,25685,28036,1000000,14,8103,FALSE
27770,25927,28303,1000000,14,8104,FALSE
28527,25713,28068,1000000,14,8105,FALSE
28723,25649,27997,1000000,14,8106,FALSE
28145,25823,28194,1000000,14,8107,FALSE
27940,25871,28243,1000000,14,8108,FALSE
28139,25824,28196,1000000,14,8109,FALSE
28028,25851,28218,1000000,14,8110,FALSE
28058,25832,28199,1000000,14,8111,FALSE
28112,25817,28175,1000000,14,8112,FALSE
28619,25678,28027,1000000,14,8113,FALSE
27943,25857,28221,1000000,14,8114,FALSE
28085,25827,28192,1000000,14,8115,FALSE
28207,25818,28192,1000000,14,8116,FALSE
27940,25870,28238,1000000,14,8117,FALSE
28276,25793,28166,1000000,14,8118,FALSE
28441,25730,28084,1000000,14,8119,FALSE
27802,25899,28268,1000000,14,8120,FALSE
28074,25830,28193,1000000,14,8121,FALSE
28053,25859,28240,1000000,14,8122,FALSE
28458,25723,28071,1000000,14,8123,FALSE
27401,26033,28423,1000000,14,8124,FALSE
27900,25886,28263,1000000,14,8125,FALSE
28372,25736,28083,1000000,14,8126,FALSE
28523,25692,28037,1000000,14,8127,FALSE
28126,25820,28181,1000000,14,8128,FALSE
28154,25824,28197,1000000,14,8129,FALSE
28080,25831,28193,1000000,14,8130,FALSE
27959,25887,28269,1000000,14,8131,FALSE
28109,25825,28194,1000000,14,8132,FALSE
28299,25786,28156,1000000,14,8133,FALSE
27857,25902,28277,1000000,14,8134,FALSE
27895,25875,28237,1000000,14,8135,FALSE
28089,25825,28191,1000000,14,8136,FALSE
28195,25813,28186,1000000,14,8137,FALSE
28345,25747,28104,1000000,14,8138,FALSE
27996,25879,28259,1000000,14,8139,FALSE
28397,25742,28098,1000000,14,8140,FALSE
28084,25821,28185,1000000,14,8141,FALSE
27723,25909,28276,1000000,14,8142,FALSE
28469,25733,28097,1000000,14,8143,FALSE
27957,25877,28251,1000000,14,8144,FALSE
28169,25801,28161,1000000,14,8145,FALSE
28160,25824,28195,1000000,14,8146,FALSE
28373,25760,28128,1000000,14,8147,FALSE
28239,25801,28172,1000000,14,8148,FALSE
28371,25762,28126,1000000,14,8149,FALSE
28270,25777,28140,1000000,14,8150,FALSE
28557,25699,28054,1000000,14,8151,FALSE
28236,25793,28154,1000000,14,8152,FALSE
28164,25810,28173,1000000,14,8153,FALSE
27959,25876,28249,1000000,14,8154,FALSE
28484,25718,28075,1000000,14,8155,FALSE
28241,25801,28170,1000000,14,8156,FALSE
28256,25778,28139,1000000,14,8157,FALSE
28367,25745,28100,1000000,14,8158,FALSE
28106,25830,28197,1000000,14,8159,FALSE
27811,25899,28271,1000000,14,8160,FALSE
28343,25762,28122,1000000,14,8161,FALSE
28021,25852,28223,1000000,14,8162,FALSE
27801,25891,28259,1000000,14,8163,FALSE
28399,25729,28082,1000000,14,8164,FALSE
28867,25618,27970,1000000,14,8165,FALSE
28067,25846,28221,1000000,14,8166,FALSE
28189,25802,28165,1000000,14,8167,FALSE
28887,25615,27967,1000000,14,8168,FALSE
28412,25746,28110,1000000,14,8169,FALSE
28296,25774,28135,1000000,14,8170,FALSE
27735,25927,28301,1000000,14,8171,FALSE
28457,25725,28081,1000000,14,8172,FALSE
27727,25925,28300,1000000,14,8173,FALSE
28055,25840,28204,1000000,14,8174,FALSE
28435,25729,28083,1000000,14,8175,FALSE
28226,25791,28151,1000000,14,8176,FALSE
28039,25859,28239,1000000,14,8177,FALSE
28073,25831,28194,1000000,14,8178,FALSE
28484,25719,28075,1000000,14,8179,FALSE
27668,25947,28327,1000000,14,8180,FALSE
27677,25937,28305,1000000,14,8181,FALSE
28200,25829,28206,1000000,14,8182,FALSE
27943,25874,28245,1000000,14,8183,FALSE
28412,25746,28111,1000000,14,8184,FALSE
27598,25978,28366,1000000,14,8185,FALSE
28478,25698,28042,1000000,14,8186,FALSE
28216,25805,28174,1000000,14,8187,FALSE
27777,25944,28335,1000000,14,8188,FALSE
28394,25768,28140,1000000,14,8189,FALSE
28108,25840,28217,1000000,14,8190,FALSE
28642,25668,28015,1000000,14,8191,FALSE
28041,25850,28221,1000000,14,8192,FALSE
28362,25764,28127,1000000,14,8193,FALSE
27783,25934,28320,1000000,14,8194,FALSE
27632,25962,28345,1000000,14,8195,FALSE
27901,25902,28283,1000000,14,8196,FALSE
28241,25801,28173,1000000,14,8197,FALSE
28166,25828,28203,1000000,14,8198,FALSE
27752,25924,28302,1000000,14,8199,FALSE
28584,25688,28039,1000000,14,8200,FALSE
28357,25768,28131,1000000,14,8201,FALSE
28288,25765,28122,1000000,14,8202,FALSE
27714,25944,28327,1000000,14,8203,FALSE
28414,25741,28101,1000000,14,8204,FALSE
28157,25839,28223,1000000,14,8205,FALSE
28155,25807,28170,1000000,14,8206,FALSE
28154,25820,28196,1000000,14,8207,FALSE
27606,25965,28342,1000000,14,8208,FALSE
27992,25851,28212,1000000,14,8209,FALSE
28007,25863,28238,1000000,14,8210,FALSE
28059,25847,28219,1000000,14,8211,FALSE
28047,25813,28167,1000000,14,8212,FALSE
27961,25884,28263,1000000,14,8213,FALSE
28650,25672,28027,1000000,14,8214,FALSE
28755,25635,27977,1000000,14,8215,FALSE
28759,25632,27975,1000000,14,8216,FALSE
28066,25841,28210,1000000,14,8217,FALSE
27855,25891,28262,1000000,14,8218,FALSE
27623,25963,28348,1000000,14,8219,FALSE
28127,25817,28178,1000000,14,8220,FALSE
28012,25846,28208,1000000,14,8221,FALSE
28109,25825,28190,1000000,14,8222,FALSE
27765,25912,28283,1000000,14,8223,FALSE
28347,25775,28144,1000000,14,8224,FALSE
28444,25738,28098,1000000,14,8225,FALSE
28313,25768,28127,1000000,14,8226,FALSE
28246,25760,28109,1000000,14,8227,FALSE
28315,25775,28140,1000000,14,8228,FALSE
27846,25897,28269,1000000,14,8229,FALSE
28520,25718,28079,1000000,14,8230,FALSE
28414,25734,28086,1000000,14,8231,FALSE
27869,25903,28286,1000000,14,8232,FALSE
27597,25951,28321,1000000,14,8233,FALSE
28226,25786,28144,1000000,14,8234,FALSE
28219,25800,28167,1000000,14,8235,FALSE
28168,25812,28181,1000000,14,8236,FALSE
27927,25855,28212,1000000,14,8237,FALSE
28037,25837,28201,1000000,14,8238,FALSE
27943,25869,28242,1000000,14,8239,FALSE
28029,25850,28221,1000000,14,8240,FALSE
28378,25741,28094,1000000,14,8241,FALSE
27803,25918,28300,1000000,14,8242,FALSE
28046,25860,28236,1000000,14,8243,FALSE
28229,25800,28170,1000000,14,8244,FALSE
28144,25819,28186,1000000,14,8245,FALSE
28499,25731,28096,1000000,14,8246,FALSE
28176,25809,28173,1000000,14,8247,FALSE
27429,26011,28397,1000000,14,8248,FALSE
27965,25864,28240,1000000,14,8249,FALSE
27691,25939,28317,1000000,14,8250,FALSE
28321,25753,28102,1000000,14,8251,FALSE
27927,25859,28219,1000000,14,8252,FALSE
28181,25809,28177,1000000,14,8253,FALSE
27564,25987,28374,1000000,14,8254,FALSE
28096,25838,28209,1000000,14,8255,FALSE
28186,25793,28150,1000000,14,8256,FALSE
28537,25702,28054,1000000,14,8257,FALSE
28119,25834,28204,1000000,14,8258,FALSE
27865,25887,28256,1000000,14,8259,FALSE
28087,25827,28192,1000000,14,8260,FALSE
28171,25818,28190,1000000,14,8261,FALSE
27839,25909,28291,1000000,14,8262,FALSE
28374,25732,28084,1000000,14,8263,FALSE
27670,25936,28311,1000000,14,8264,FALSE
28549,25707,28062,1000000,14,8265,FALSE
28033,25849,28221,1000000,14,8266,FALSE
28429,25731,28090,1000000,14,8267,FALSE
28251,25788,28150,1000000,14,8268,FALSE
28025,25851,28221,1000000,14,8269,FALSE
28304,25758,28114,1000000,14,8270,FALSE
28326,25758,28118,1000000,14,8271,FALSE
27597,25950,28321,1000000,14,8272,FALSE
28703,25682,28048,1000000,14,8273,FALSE
28166,25827,28201,1000000,14,8274,FALSE
28180,25814,28184,1000000,14,8275,FALSE
27698,25941,28319,1000000,14,8276,FALSE
28318,25770,28133,1000000,14,8277,FALSE
28154,25808,28171,1000000,14,8278,FALSE
28316,25780,28144,1000000,14,8279,FALSE
28225,25801,28165,1000000,14,8280,FALSE
28044,25850,28220,1000000,14,8281,FALSE
28092,25828,28193,1000000,14,8282,FALSE
28037,25847,28220,1000000,14,8283,FALSE
27974,25846,28206,1000000,14,8284,FALSE
28423,25756,28123,1000000,14,8285,FALSE
28235,25788,28154,1000000,14,8286,FALSE
28684,25666,28020,1000000,14,8287,FALSE
27980,25876,28254,1000000,14,8288,FALSE
28448,25736,28097,1000000,14,8289,FALSE
27937,25878,28253,1000000,14,8290,FALSE
28007,25843,28209,1000000,14,8291,FALSE
28531,25698,28048,1000000,14,8292,FALSE
28475,25723,28075,1000000,14,8293,FALSE
28042,25848,28223,1000000,14,8294,FALSE
28219,25789,28148,1000000,14,8295,FALSE
27707,25931,28306,1000000,14,8296,FALSE
28522,25691,28034,1000000,14,8297,FALSE
28155,25805,28167,1000000,14,8298,FALSE
28592,25680,28025,1000000,14,8299,FALSE
27589,25975,28361,1000000,14,8300,FALSE
28363,25744,28101,1000000,14,8301,FALSE
27985,25845,28207,1000000,14,8302,FALSE
28351,25759,28119,1000000,14,8303,FALSE
28412,25752,28119,1000000,14,8304,FALSE
28643,25669,28021,1000000,14,8305,FALSE
27989,25870,28246,1000000,14,8306,FALSE
27893,25885,28257,1000000,14,8307,FALSE
28615,25668,28012,1000000,14,8308,FALSE
28047,25845,28220,1000000,14,8309,FALSE
28405,25730,28083,1000000,14,8310,FALSE
28001,25850,28223,1000000,14,8311,FALSE
27931,25877,28252,1000000,14,8312,FALSE
28366,25767,28136,1000000,14,8313,FALSE
28590,25708,28074,1000000,14,8314,FALSE
27857,25888,28261,1000000,14,8315,FALSE
28174,25807,28173,1000000,14,8316,FALSE
28034,25850,28223,1000000,14,8317,FALSE
28112,25831,28196,1000000,14,8318,FALSE
28123,25823,28193,1000000,14,8319,FALSE
28505,25730,28092,1000000,14,8320,FALSE
28151,25807,28169,1000000,14,8321,FALSE
27767,25918,28293,1000000,14,8322,FALSE
28276,25767,28121,1000000,14,8323,FALSE
28677,25675,28031,1000000,14,8324,FALSE
28096,25844,28222,1000000,14,8325,FALSE
28107,25815,28175,1000000,14,8326,FALSE
27965,25862,28231,1000000,14,8327,FALSE
28156,25822,28193,1000000,14,8328,FALSE
28050,25851,28225,1000000,14,8329,FALSE
28074,25811,28164,1000000,14,8330,FALSE
27927,25903,28293,1000000,14,8331,FALSE
28158,25818,28189,1000000,14,8332,FALSE
28295,25772,28132,1000000,14,8333,FALSE
28020,25835,28198,1000000,14,8334,FALSE
27646,25960,28347,1000000,14,8335,FALSE
27987,25875,28256,1000000,14,8336,FALSE
28173,25801,28160,1000000,14,8337,FALSE
28430,25754,28124,1000000,14,8338,FALSE
28140,25809,28170,1000000,14,8339,FALSE
28389,25752,28112,1000000,14,8340,FALSE
27739,25910,28277,1000000,14,8341,FALSE
28035,25848,28217,1000000,14,8342,FALSE
27900,25889,28263,1000000,14,8343,FALSE
28485,25718,28070,1000000,14,8344,FALSE
28089,25840,28214,1000000,14,8345,FALSE
28210,25803,28171,1000000,14,8346,FALSE
28135,25830,28198,1000000,14,8347,FALSE
28128,25805,28168,1000000,14,8348,FALSE
27739,25933,28309,1000000,14,8349,FALSE
27844,25909,28289,1000000,14,8350,FALSE
28482,25720,28076,1000000,14,8351,FALSE
27905,25881,28256,1000000,14,8352,FALSE
28216,25784,28140,1000000,14,8353,FALSE
28631,25682,28035,1000000,14,8354,FALSE
27763,25913,28287,1000000,14,8355,FALSE
27211,26078,28468,1000000,14,8356,FALSE
28550,25708,28061,1000000,14,8357,FALSE
28492,25718,28077,1000000,14,8358,FALSE
27410,26008,28386,1000000,14,8359,FALSE
28255,25799,28170,1000000,14,8360,FALSE
28247,25772,28124,1000000,14,8361,FALSE
28771,25647,27999,1000000,14,8362,FALSE
28209,25808,28177,1000000,14,8363,FALSE
28058,25818,28175,1000000,14,8364,FALSE
28155,25815,28177,1000000,14,8365,FALSE
28075,25842,28215,1000000,14,8366,FALSE
28126,25830,28201,1000000,14,8367,FALSE
27869,25894,28268,1000000,14,8368,FALSE
27857,25897,28275,1000000,14,8369,FALSE
27790,25911,28283,1000000,14,8370,FALSE
27228,26073,28465,1000000,14,8371,FALSE
27722,25931,28308,1000000,14,8372,FALSE
27880,25898,28277,1000000,14,8373,FALSE
27980,25877,28253,1000000,14,8374,FALSE
27961,25877,28257,1000000,14,8375,FALSE
28409,25749,28114,1000000,14,8376,FALSE
28383,25726,28070,1000000,14,8377,FALSE
28681,25680,28040,1000000,14,8378,FALSE
27953,25865,28237,1000000,14,8379,FALSE
28181,25808,28177,1000000,14,8380,FALSE
28202,25805,28173,1000000,14,8381,FALSE
28664,25661,28012,1000000,14,8382,FALSE
28087,25842,28218,1000000,14,8383,FALSE
28282,25800,28176,1000000,14,8384,FALSE
28281,25765,28118,1000000,14,8385,FALSE
27822,25911,28287,1000000,14,8386,FALSE
28131,25821,28187,1000000,14,8387,FALSE
28124,25819,28179,1000000,14,8388,FALSE
28107,25822,28186,1000000,14,8389,FALSE
28973,25569,27909,1000000,14,8390,FALSE
28309,25745,28093,1000000,14,8391,FALSE
28683,25661,28007,1000000,14,8392,FALSE
28240,25795,28160,1000000,14,8393,FALSE
28236,25806,28178,1000000,14,8394,FALSE
28658,25661,28007,1000000,14,8395,FALSE
27967,25867,28239,1000000,14,8396,FALSE
28164,25809,28176,1000000,14,8397,FALSE
28188,25802,28171,1000000,14,8398,FALSE
28235,25791,28152,1000000,14,8399,FALSE
27975,25881,28259,1000000,14,8400,FALSE
28117,25828,28198,1000000,14,8401,FALSE
28713,25643,27989,1000000,14,8402,FALSE
28323,25754,28109,1000000,14,8403,FALSE
28474,25733,28092,1000000,14,8404,FALSE
28602,25695,28053,1000000,14,8405,FALSE
28317,25772,28136,1000000,14,8406,FALSE
27896,25882,28257,1000000,14,8407,FALSE
28261,25802,28173,1000000,14,8408,FALSE
28143,25808,28166,1000000,14,8409,FALSE
27829,25904,28281,1000000,14,8410,FALSE
28124,25814,28176,1000000,14,8411,FALSE
28305,25761,28118,1000000,14,8412,FALSE
27552,25973,28349,1000000,14,8413,FALSE
28196,25797,28157,1000000,14,8414,FALSE
28486,25710,28062,1000000,14,8415,FALSE
27729,25923,28297,1000000,14,8416,FALSE
28221,25799,28168,1000000,14,8417,FALSE
28482,25712,28067,1000000,14,8418,FALSE
27768,25927,28306,1000000,14,8419,FALSE
28498,25718,28077,1000000,14,8420,FALSE
28022,25840,28201,1000000,14,8421,FALSE
28452,25733,28094,1000000,14,8422,FALSE
28470,25711,28063,1000000,14,8423,FALSE
28250,25783,28140,1000000,14,8424,FALSE
28418,25737,28097,1000000,14,8425,FALSE
28174,25820,28194,1000000,14,8426,FALSE
28230,25784,28145,1000000,14,8427,FALSE
28761,25645,27993,1000000,14,8428,FALSE
28088,25835,28204,1000000,14,8429,FALSE
28256,25779,28140,1000000,14,8430,FALSE
27757,25916,28289,1000000,14,8431,FALSE
28133,25803,28161,1000000,14,8432,FALSE
28290,25762,28111,1000000,14,8433,FALSE
28434,25716,28064,1000000,14,8434,FALSE
